0,000E+00	2,838E+02	
4,000E-02	1,940E+02	
8,000E-02	1,582E+02	
1,200E-01	1,373E+02	
1,600E-01	1,190E+02	
2,000E-01	1,067E+02	
2,400E-01	9,823E+01	
2,800E-01	8,617E+01	
3,200E-01	7,217E+01	
3,600E-01	5,193E+01	
4,000E-01	3,928E+01	
4,400E-01	3,106E+01	
4,800E-01	2,353E+01	
5,200E-01	1,632E+01	
5,600E-01	1,125E+01	
6,000E-01	4,563E+00	
6,400E-01	3,226E+00	
6,800E-01	6,420E+00	
7,200E-01	1,291E+01	
7,600E-01	1,815E+01	
8,000E-01	2,314E+01	
8,400E-01	2,627E+01	
8,800E-01	2,723E+01	
9,200E-01	2,852E+01	
9,600E-01	2,486E+01	
1,000E+00	2,212E+01	
1,040E+00	2,167E+01	
1,080E+00	2,154E+01	
1,120E+00	1,983E+01	
1,160E+00	1,939E+01	
1,200E+00	1,904E+01	
1,240E+00	1,784E+01	
1,280E+00	1,746E+01	
1,320E+00	1,557E+01	
1,360E+00	1,451E+01	
1,400E+00	1,276E+01	
1,440E+00	1,038E+01	
1,480E+00	8,405E+00	
1,520E+00	6,939E+00	
1,560E+00	6,002E+00	
1,600E+00	4,935E+00	
1,640E+00	3,941E+00	
1,680E+00	2,767E+00	
1,720E+00	2,643E+00	
1,760E+00	3,271E+00	
1,800E+00	2,696E+00	
1,840E+00	2,223E+00	
1,880E+00	1,811E+00	
1,920E+00	1,315E+00	
1,960E+00	8,377E-01	
2,000E+00	5,146E-01	
2,040E+00	5,338E-01	
2,080E+00	1,222E+00	
2,120E+00	1,903E+00	
2,160E+00	1,313E+00	
2,200E+00	6,866E-01	
2,240E+00	5,646E-01	
2,280E+00	1,144E+00	
2,320E+00	1,848E+00	
2,360E+00	1,532E+00	
2,400E+00	6,855E-01	
2,440E+00	6,750E-01	
2,480E+00	3,091E-01	
2,520E+00	8,780E-01	
2,560E+00	1,216E+00	
2,600E+00	3,096E-01	
2,640E+00	7,466E-01	
2,680E+00	5,292E-01	
2,720E+00	4,003E-01	
2,760E+00	3,576E-01	
2,800E+00	5,307E-01	
2,840E+00	1,159E+00	
2,880E+00	1,515E+00	
2,920E+00	1,684E+00	
2,960E+00	1,265E+00	
3,000E+00	1,644E+00	
3,040E+00	2,530E+00	
3,080E+00	2,245E+00	
3,120E+00	3,165E+00	
3,160E+00	2,770E+00	
3,200E+00	2,118E+00	
3,240E+00	2,126E+00	
3,280E+00	2,300E+00	
